datetime,equity
2024-10-11 15:15:00+00:00,22.1
2024-10-11 15:23:00+00:00,22.12
2024-10-11 19:05:00+00:00,22.35
2024-10-11 19:06:00+00:00,22.37
2024-10-11 19:11:00+00:00,22.37
2024-10-11 21:57:00+00:00,22.3
2024-10-11 23:45:00+00:00,22.4
2024-10-12 00:58:00+00:00,22.43
2024-10-12 01:05:00+00:00,22.44
2024-10-12 02:33:00+00:00,22.29
2024-10-12 09:58:00+00:00,22.2
2024-10-12 11:38:00+00:00,22.3
2024-10-12 14:14:00+00:00,22.22
2024-10-12 15:36:00+00:00,22.25
2024-10-12 16:15:00+00:00,22.19
2024-10-12 16:25:00+00:00,22.13
2024-10-12 21:29:00+00:00,22.11
2024-10-12 23:09:00+00:00,22.13
2024-10-13 13:21:00+00:00,22.33
2024-10-13 14:02:00+00:00,22.25
2024-10-13 14:45:00+00:00,22.27
2024-10-13 14:54:00+00:00,22.21
2024-10-13 16:19:00+00:00,22.13
2024-10-13 17:44:00+00:00,22.12
2024-10-13 19:33:00+00:00,22.07
2024-10-13 22:27:00+00:00,22.13
2024-10-14 01:22:00+00:00,22.13
2024-10-14 01:51:00+00:00,22.06
2024-10-14 03:15:00+00:00,21.99
2024-10-14 03:34:00+00:00,22.07
2024-10-14 03:35:00+00:00,22.07
2024-10-14 03:38:00+00:00,22.12
2024-10-14 06:26:00+00:00,22.06
2024-10-14 07:50:00+00:00,21.83
2024-10-14 08:22:00+00:00,21.81
2024-10-14 09:55:00+00:00,21.84
2024-10-14 10:11:00+00:00,21.86
2024-10-14 11:38:00+00:00,21.86
2024-10-14 13:46:00+00:00,21.81
2024-10-14 13:52:00+00:00,21.8
2024-10-14 14:12:00+00:00,21.74
2024-10-14 14:52:00+00:00,21.93
2024-10-14 16:13:00+00:00,21.94
2024-10-14 17:21:00+00:00,21.91
2024-10-14 18:06:00+00:00,21.89
2024-10-14 18:41:00+00:00,21.91
2024-10-14 19:09:00+00:00,21.9
2024-10-14 19:24:00+00:00,21.85
2024-10-14 22:58:00+00:00,21.61
2024-10-15 00:11:00+00:00,21.65
2024-10-15 00:21:00+00:00,21.66
2024-10-15 03:32:00+00:00,21.8
2024-10-15 05:13:00+00:00,21.75
2024-10-15 06:57:00+00:00,21.65
2024-10-15 10:08:00+00:00,21.64
2024-10-15 11:18:00+00:00,21.62
2024-10-15 11:52:00+00:00,21.63
2024-10-15 12:17:00+00:00,21.56
2024-10-15 13:38:00+00:00,21.7
2024-10-15 13:43:00+00:00,21.69
2024-10-15 13:45:00+00:00,21.63
2024-10-15 13:46:00+00:00,21.58
2024-10-15 13:47:00+00:00,21.52
2024-10-15 13:48:00+00:00,21.56
2024-10-15 13:51:00+00:00,21.51
2024-10-15 13:58:00+00:00,21.34
2024-10-15 14:19:00+00:00,21.21
2024-10-15 14:27:00+00:00,21.29
2024-10-15 14:37:00+00:00,21.01
2024-10-15 14:40:00+00:00,21.0
2024-10-15 14:44:00+00:00,21.03
2024-10-15 14:47:00+00:00,21.04
2024-10-15 14:49:00+00:00,20.95
2024-10-15 15:10:00+00:00,21.28
2024-10-15 15:13:00+00:00,21.28
2024-10-15 15:25:00+00:00,21.23
2024-10-15 15:29:00+00:00,21.28
2024-10-15 15:32:00+00:00,21.05
2024-10-15 15:47:00+00:00,21.08
2024-10-15 16:07:00+00:00,21.06
2024-10-15 16:18:00+00:00,21.07
2024-10-15 16:40:00+00:00,20.88
2024-10-15 18:28:00+00:00,20.92
2024-10-15 19:10:00+00:00,21.03
2024-10-15 19:45:00+00:00,21.02
2024-10-15 20:58:00+00:00,21.19
2024-10-15 21:20:00+00:00,21.13
2024-10-15 21:51:00+00:00,21.06
2024-10-15 22:21:00+00:00,21.14
2024-10-15 22:34:00+00:00,21.1
2024-10-15 22:48:00+00:00,21.02
2024-10-15 23:37:00+00:00,20.96
2024-10-16 01:11:00+00:00,20.87
2024-10-16 01:23:00+00:00,20.75
2024-10-16 01:28:00+00:00,20.75
2024-10-16 01:31:00+00:00,20.74
2024-10-16 02:07:00+00:00,20.74
2024-10-16 02:32:00+00:00,20.77
2024-10-16 03:16:00+00:00,20.73
2024-10-16 05:24:00+00:00,20.72
2024-10-16 06:27:00+00:00,20.73
2024-10-16 09:30:00+00:00,20.67
2024-10-16 09:39:00+00:00,20.68
2024-10-16 10:03:00+00:00,20.73
2024-10-16 12:05:00+00:00,20.87
2024-10-16 12:07:00+00:00,20.85
2024-10-16 13:36:00+00:00,20.82
2024-10-16 13:39:00+00:00,20.77
2024-10-16 13:43:00+00:00,20.85
2024-10-16 14:09:00+00:00,20.73
