,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,dollar_volume,direction,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
314,binance,btc,2024-03-25 15:00:00+00,2024-03-25 14:01:00+00,2024-03-25 15:00:00+00,68266.4,69888.0,67730.4,69710.0,73505.244,0.021147,5124050559.24,bullish,59,60,0.021147,0.031606,0.917501,BEAR,LOW_VOL,STABLE,BEAR_LOW_VOL_STABLE,0.3333333333222222,-0.3761165742071055,0.9076433121019108,0.7251401474178595,0.2504231769470308,0.2231204568082231,0.1833757961783439,0.0168243076740994,0.0121999810195138,0.43,0.3295759872523677,0.0010264901796121,0.0423133852031694,0.9576866147968304,1.3034678828728386e-05,0.6874482633205536,0.0359776502134259,0.0019308078480474,2026-04-24 09:29:09.321122+00
315,binance,btc,2024-03-25 20:00:00+00,2024-03-25 15:01:00+00,2024-03-25 20:00:00+00,69710.0,71228.3,69174.6,71145.3,121836.201,0.02059,8668073071.01,bullish,299,300,0.02059,0.029461,0.959585,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.128807279592278,0.9206349206349206,0.6723932824713859,0.2818947695793971,0.2473092946148274,0.1857142857142857,0.0172130187261341,0.0115739182297461,0.01,0.3966183885271309,0.0035260792882445,0.0126675450470206,0.9873324549529794,1.5255943270722828e-05,0.7012326636283217,0.0337913613922793,0.0022591021804767,2026-04-24 09:29:09.321122+00
316,binance,btc,2024-03-25 21:27:00+00,2024-03-25 20:01:00+00,2024-03-25 21:27:00+00,71145.3,71156.1,69653.9,69653.9,26684.111,0.020963,1858652399.18,bearish,86,87,-0.020963,0.021115,0.0,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.0023368799533304,0.8892405063291139,0.7876725835916857,0.1362052134781704,0.1264703996389476,0.1800632911392405,0.0163297033745142,0.0128624597250567,0.02,0.2569565496744178,0.0066156184191522,0.0067709789168176,0.9932290210831825,7.3634550731325055e-06,0.6673452874758588,0.039308878599624,0.0010916486772336,2026-04-24 09:29:09.321122+00
317,binance,btc,2024-03-26 07:20:00+00,2024-03-25 21:28:00+00,2024-03-26 07:20:00+00,69654.0,71095.8,69608.9,71081.9,85430.482,0.0205,6072560978.48,bullish,592,593,0.0205,0.021347,0.990652,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,0.1654705912092001,0.9022082018927444,0.7277036192913643,0.1846013959286476,0.1678074711625306,0.182397476340694,0.0167683660170895,0.0122024007130087,0.03,0.331260894706976,0.0151775046322913,0.0029372118733476,0.9848224953677086,9.379328371181887e-06,0.6815797055288686,0.0369321646305175,0.0013900937595607,2026-04-24 09:29:09.321122+00
318,binance,btc,2024-03-26 14:31:00+00,2024-03-26 07:21:00+00,2024-03-26 14:31:00+00,71081.9,71649.0,69523.2,69599.2,135963.306,0.020859,9462937326.96,bearish,430,431,-0.020859,0.029906,0.035751,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,0.2263501396400896,0.8584905660377359,0.8397284951739081,0.0633971985765604,0.0608795484308894,0.1745283018867924,0.0159078687760106,0.0133582907926762,0.04,0.1981348052362784,0.0204672564704998,0.0021680630474529,0.9795327435295,5.116606540365625e-06,0.6323828238461555,0.0455444269979257,0.0007587994121882,2026-04-24 09:29:09.321122+00
319,binance,btc,2024-03-27 13:07:00+00,2024-03-26 14:32:00+00,2024-03-27 13:07:00+00,69599.2,71170.0,69320.0,71036.4,241495.529,0.02065,17154972996.26,bullish,1355,1356,0.02065,0.026581,0.927784,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,0.3401038435531531,0.8934169278996865,0.7719120457170467,0.1217971851117064,0.1137537039130634,0.1808150470219436,0.0164173980165715,0.0126727873655139,0.05,0.2783213247126506,0.0355890057907504,0.0012287612455045,0.9644109942092496,6.851650908993572e-06,0.671964712048924,0.0385278353139748,0.0010158491249774,2026-04-24 09:29:09.321122+00
320,binance,btc,2024-03-27 14:02:00+00,2024-03-27 13:08:00+00,2024-03-27 14:02:00+00,71036.5,71888.0,69367.0,69478.5,88765.008,0.021932,6167259608.33,bearish,54,55,-0.021932,0.035489,0.044228,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,0.3515335884526102,0.825,0.8936217901156689,0.0116007832778067,0.011429744899457,0.1685,0.015574911295769,0.01391808020238,0.06,0.1504891922413855,0.0376034037001142,0.0011605871902402,0.9623965962998856,3.94919012069455e-06,0.5926665999540697,0.0534033297998242,0.0005857707678806,2026-04-24 09:29:09.321122+00
321,binance,btc,2024-03-28 09:06:00+00,2024-03-27 14:03:00+00,2024-03-28 09:06:00+00,69481.9,70925.6,68364.8,70925.6,280521.26,0.020778,19896138678.26,bullish,1143,1144,0.020778,0.036856,1.0,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,0.4252191054755012,0.8660436137071651,0.8175889657807862,0.0773456707735728,0.0736855170228909,0.1758878504672897,0.0161497411288533,0.0132038502289255,0.07,0.235440273017247,0.0534587373611146,0.0008032062269762,0.9465412626388854,5.486186708845844e-06,0.6411175823583154,0.0439306554424797,0.0008135643420217,2026-04-24 09:29:09.321122+00
322,binance,btc,2024-03-29 09:07:00+00,2024-03-28 09:07:00+00,2024-03-29 09:07:00+00,70925.5,71636.2,69758.0,70020.0,217459.534,0.012767,15226516570.68,bearish,1440,1441,-0.012767,0.026481,0.139495,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,0.4343128135086178,0.7701863354037267,0.8595361313361378,0.0090574761197898,0.0090937080331165,0.1586335403726708,0.0153209896767825,0.0131689442809762,0.08,0.1118962457155222,0.0558067551062794,0.0007675308429251,0.9441932448937204,3.899288260866964e-06,0.5252115199808135,0.0690784832595558,0.0005783732364085,2026-04-24 09:29:09.321122+00
323,binance,btc,2024-03-30 09:08:00+00,2024-03-29 09:08:00+00,2024-03-30 09:08:00+00,70020.1,70704.8,69000.0,70002.7,166860.91,0.000249,11680714224.46,bearish,1440,1441,-0.000249,0.024347,0.588163,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.2043343653182662,0.4343885142683765,0.653250773993808,0.8595529438607035,7.172750772394431e-05,7.570075975876778e-05,0.1375851393188854,0.0145347670159679,0.01249340186286,0.09,0.00070662114397,0.0558267027186881,0.0007672406074101,0.9441732972813118,3.727976031633857e-06,0.381367922230097,0.1175069046505535,0.0005529768100012,2026-04-24 09:29:09.321122+00
324,binance,btc,2024-03-31 09:09:00+00,2024-03-30 09:09:00+00,2024-03-31 09:09:00+00,70002.7,70555.6,69577.2,70275.2,92565.018,0.003893,6505025152.95,bullish,1440,1441,0.003893,0.013977,0.71341,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.086419753083539,0.4413618907948604,0.5648148148148148,0.8561611994537163,0.0063239785044799,0.0069733765264838,0.1216666666666666,0.0138435163904587,0.0118522816831284,0.1,0.100635959029573,0.0576932570791795,0.0007409697931926,0.9423067429208204,3.846357529066688e-06,0.283751986291492,0.1716363756286654,0.000570526581236,2026-04-24 09:29:09.321122+00
325,binance,btc,2024-04-01 06:02:00+00,2024-03-31 09:10:00+00,2024-04-01 06:02:00+00,70275.3,71495.5,68895.5,69000.1,157647.09,0.018146,10877664974.71,bearish,1252,1253,-0.018146,0.036997,0.040231,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.006153846153641,0.37717891690425,0.4953846153846153,0.9630206824404648,0.055607291950238,-0.0641829738906104,0.1091692307692307,0.0131331127859167,0.0126474593339632,0.11,-0.0094276368733842,0.0425291556224679,0.0010210577656056,0.9574708443775322,4.921149279176383e-06,0.2187309886112536,0.2267204129148095,0.0007298338586858,2026-04-24 09:29:09.321122+00
326,binance,btc,2024-04-02 02:37:00+00,2024-04-01 06:03:00+00,2024-04-02 02:37:00+00,69000.0,70145.0,66754.2,67271.4,262790.092,0.025052,17678257394.97,bearish,1234,1235,-0.025052,0.049142,0.15253,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.192229038848398,0.2322154900909607,0.6441717791411042,1.1585040511391569,0.138365639873865,-0.1449634268132892,0.1359509202453987,0.0124591647514128,0.0144339929541724,0.12,-0.1084848731860458,0.0210635524578807,0.0021055360130685,0.9789364475421192,7.4434266487202066e-06,0.3707172340885123,0.122296662883081,0.0011034916473027,2026-04-24 09:29:09.321122+00
327,binance,btc,2024-04-02 09:04:00+00,2024-04-02 02:38:00+00,2024-04-02 09:04:00+00,67271.4,67466.3,65600.0,65854.9,149334.228,0.021056,9834390651.52,bearish,386,387,-0.021056,0.027743,0.13658,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,0.0364301127066749,0.7675840978593272,1.2908545138228964,0.1974497987587508,-0.1957853773842857,0.1581651376146789,0.011819801507325,0.0152576442573067,0.13,-0.1976363858674412,0.0080193244911484,0.0055845536498821,0.9919806755088516,1.000164470593065e-05,0.5219659743755272,0.0699198948647357,0.0014821903840007,2026-04-24 09:29:09.321122+00
328,binance,btc,2024-04-03 00:37:00+00,2024-04-02 09:05:00+00,2024-04-03 00:37:00+00,65855.0,66577.0,64500.0,64600.8,319366.462,0.019045,20631328938.37,bearish,932,933,-0.019045,0.031539,0.048532,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.3333333333222222,-0.1933503699989528,0.8384146341463414,1.4001126242514217,0.2380005912619008,-0.2297804827056278,0.1709146341463414,0.0112132482762716,0.0156998106104846,0.14,-0.2778727472806971,0.002556001581504,0.017408272952091,0.982591727047909,1.2249697765728996e-05,0.608752914807728,0.0501124956125606,0.0018147393476789,2026-04-24 09:29:09.321122+00
329,binance,btc,2024-04-03 01:56:00+00,2024-04-03 00:38:00+00,2024-04-03 01:56:00+00,64600.8,65837.2,64500.0,65832.5,24970.254,0.019066,1643854246.45,bullish,78,79,0.019066,0.020699,0.996485,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.2897669706083755,-0.318351401140326,0.7173252279635258,1.2208542519925292,0.1229354930604524,-0.1250010311413732,0.1491185410334346,0.0121997756589938,0.014894148108723,0.15,-0.1500854725526274,0.0013697491011417,0.0320388415942085,0.9679611584057914,6.89075826871424e-06,0.4592471392689909,0.0881346852111028,0.0010216414317108,2026-04-24 09:29:09.321122+00
330,binance,btc,2024-04-04 01:57:00+00,2024-04-03 01:57:00+00,2024-04-04 01:57:00+00,65832.5,66940.0,65451.1,66209.3,246558.934,0.005724,16324494428.89,bullish,1440,1441,0.005724,0.022616,0.509235,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.1373737373691582,-0.4008020013594532,0.603030303030303,1.2062756730354214,0.0771855391826863,-0.0824506002191272,0.1285454545454545,0.0117135989265645,0.0141298295494361,0.16,-0.0350769252973646,0.0009074084964763,0.0476073610156943,0.9523926389843056,5.481795931886829e-06,0.3241316638635405,0.1461463221753828,0.0008129137452686,2026-04-24 09:29:09.321122+00
331,binance,btc,2024-04-04 13:21:00+00,2024-04-04 01:58:00+00,2024-04-04 13:21:00+00,66209.2,67480.1,65100.0,67444.0,107865.981,0.01865,7274913222.56,bullish,683,684,0.01865,0.035948,0.984833,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.0181268882169185,-0.4004733745019538,0.513595166163142,1.0676865059889498,0.0002934965919617,0.0003286268574993,0.1124471299093655,0.0125549336025988,0.0134047332978507,0.17,0.0684307672323717,0.0009088993598351,0.0475329151834143,0.9524670848165856,3.732112058042412e-06,0.2346884404361549,0.2111552596103866,0.0005535899762531,2026-04-24 09:29:09.321122+00
332,binance,btc,2024-04-04 17:52:00+00,2024-04-04 13:22:00+00,2024-04-04 17:52:00+00,67444.0,68700.0,67058.0,68663.5,81559.658,0.018082,5600171577.08,bullish,270,271,0.018082,0.024346,0.977771,RANGE,LOW_VOL,STABLE,RANGE_LOW_VOL_STABLE,0.0160642570275769,-0.3331861536380983,0.4879518072289157,0.9641257591594112,0.0594922104605869,0.0672872208638555,0.1078313253012048,0.0131900287667527,0.0127168465944925,0.18,0.1615876905091346,0.0012719507561113,0.0344207290051894,0.9655792709948108,5.0176745663357305e-06,0.2124465249437215,0.2333020347353252,0.0007441385158655,2026-04-24 09:29:09.321122+00
333,binance,btc,2024-04-04 20:16:00+00,2024-04-04 17:53:00+00,2024-04-04 20:16:00+00,68663.4,69329.7,67350.2,67376.3,84451.451,0.018745,5690026298.01,bearish,143,144,-0.018745,0.028829,0.013185,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.030030030029029,-0.3501742252621929,0.5225225225225225,1.0762261003993487,0.0154104021978518,-0.0169880716240946,0.114054054054054,0.0125131599918241,0.0134669894892966,0.01,0.0454289214582211,0.0011684931074438,0.0373582026600999,0.9626417973399,4.025135374858127e-06,0.2428003626889282,0.2038160123734341,0.0005970288050274,2026-04-24 09:29:09.321122+00
334,binance,btc,2024-04-05 00:54:00+00,2024-04-04 20:17:00+00,2024-04-05 00:54:00+00,67376.2,68583.0,67291.3,68582.0,46033.035,0.017897,3157037606.37,bullish,277,278,0.017897,0.019171,0.999226,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0239520958075847,-0.2970498174383725,0.4820359281437126,0.9730777974209436,0.0472558320213623,0.0531244078238203,0.1067664670658682,0.0131293797269562,0.0127759080035175,0.02,0.140886029312399,0.0015234562068608,0.0288954241538289,0.971104575846171,4.719887658610116e-06,0.2075396019623054,0.2386346450346226,0.0007000063920908,2026-04-24 09:29:09.321122+00
335,binance,btc,2024-04-05 05:17:00+00,2024-04-05 00:55:00+00,2024-04-05 05:17:00+00,68581.9,68787.1,67156.0,67241.5,43908.357,0.019545,2952463787.22,bearish,262,263,-0.019545,0.023783,0.052419,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0577114427841458,-0.3298985625872419,0.5432835820895522,1.0945478314561858,0.0304576739005118,-0.0328487451488693,0.1177910447761194,0.0124556232607264,0.0136332755389181,0.03,0.0267974263811591,0.0012930045578933,0.0338785595942715,0.9661214404057284,4.339653854064566e-06,0.2623902309907345,0.1874876845903536,0.0006436499807862,2026-04-24 09:29:09.321122+00
336,binance,btc,2024-04-05 14:47:00+00,2024-04-05 05:18:00+00,2024-04-05 14:47:00+00,67241.5,68500.0,65966.0,68499.6,180292.845,0.01871,12349987765.36,bullish,569,570,0.01871,0.037685,0.999842,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0158730158724867,-0.285684059997433,0.4880952380952381,0.9805225035577716,0.0398700294198361,0.0442145025898088,0.1078571428571428,0.0131905801820059,0.0129336608014922,0.04,0.1241176837430432,0.0016123960164227,0.0273427672231619,0.972657232776838,4.548766768279568e-06,0.2125665389298441,0.2331737803015456,0.0006746444645512,2026-04-24 09:29:09.321122+00
337,binance,btc,2024-04-06 14:48:00+00,2024-04-05 14:48:00+00,2024-04-06 14:48:00+00,68499.6,68585.9,67326.6,67964.4,147742.413,0.007813,10041224454.1,bearish,1440,1441,-0.007813,0.018384,0.506472,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.073194856575206,-0.2811200742994125,0.4451038575667655,1.0003574929338106,0.0039341035191858,0.0045639856980205,0.1001186943620178,0.0125136831102651,0.0125181567635887,0.05,0.0117059153687389,0.0016495524241942,0.0267423699650948,0.9732576300349052,3.8006696499709206e-06,0.1788026591520306,0.2737817590481581,0.0005637535359855,2026-04-24 09:29:09.321122+00
338,binance,btc,2024-04-06 23:00:00+00,2024-04-06 14:49:00+00,2024-04-06 23:00:00+00,67964.5,69175.4,67884.0,69171.1,43477.826,0.017753,3007409050.03,bullish,491,492,0.017753,0.019001,0.99667,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0276134122278763,-0.2087801867687971,0.4792899408284023,0.9057664989515756,0.0656295571577887,0.0723398875306153,0.1062721893491124,0.0131112888003301,0.0118757662439947,0.06,0.110535323831865,0.0023666722815475,0.018778252349592,0.981221747650408,5.174036662779996e-06,0.205290547965796,0.2411381564245354,0.0007673098830055,2026-04-24 09:29:09.321122+00
339,binance,btc,2024-04-07 23:01:00+00,2024-04-06 23:01:00+00,2024-04-07 23:01:00+00,69171.1,70395.0,68801.6,69282.7,186375.27,0.001613,12912581918.83,bullish,1440,1441,0.001613,0.023036,0.301933,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0806293018655523,-0.1450452381538705,0.43952802359882,0.9050067234426163,0.0552847076195458,0.0637349486149266,0.0991150442477876,0.0124489030908769,0.0112663410872298,0.07,0.1994817914486785,0.0032520051774774,0.0137242206338197,0.9862757793661802,4.913218287695733e-06,0.1747456891879898,0.2793596608650492,0.0007286584997386,2026-04-24 09:29:09.321122+00
340,binance,btc,2024-04-08 07:34:00+00,2024-04-07 23:02:00+00,2024-04-08 07:34:00+00,69282.7,70500.0,69040.4,70426.4,55268.279,0.016508,3892345924.17,bullish,512,513,0.016508,0.021067,0.949575,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0470588235278431,-0.0287455712797103,0.4647058823529412,0.8288530783745957,0.1050293778384822,0.1162996668741601,0.1036470588235294,0.0128951557466249,0.0106881896195952,0.08,0.2795336123038107,0.0058020336865675,0.0077193781372409,0.992280621862759,6.3006395649902055e-06,0.193649203205429,0.2547324672759257,0.0009342301119109,2026-04-24 09:29:09.321122+00
341,binance,btc,2024-04-08 08:53:00+00,2024-04-08 07:35:00+00,2024-04-08 08:53:00+00,70426.5,71987.0,70426.4,71716.0,51525.984,0.01831,3695237468.54,bullish,78,79,0.01831,0.022159,0.826349,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0527859237519061,0.137709157001428,0.5395894428152492,0.7504039232342318,0.1579426714479683,0.1664547282811384,0.1171260997067448,0.0135123319448604,0.0101397069785068,0.09,0.3515802510734296,0.0132364740815108,0.0033730949218183,0.9867635259184891,8.208873524343015e-06,0.2588311044505078,0.1903176928216604,0.0012168323684651,2026-04-24 09:29:09.321122+00
342,binance,btc,2024-04-09 07:44:00+00,2024-04-08 08:54:00+00,2024-04-09 07:44:00+00,71716.0,72890.4,70451.0,70519.7,269224.676,0.016681,18985643384.12,bearish,1370,1371,-0.016681,0.034015,0.028163,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0584795321617934,0.1981793019864256,0.4561403508771929,0.8575015408687043,0.0547064853385312,0.0604701449849975,0.1021052631578947,0.0128189236338034,0.0109922468540148,0.1,0.2164222259660866,0.0178261212675309,0.002495179004445,0.9821738787324692,4.89903420961247e-06,0.1870493006107504,0.2629480770624651,0.0007265564375395,2026-04-24 09:29:09.321122+00
343,binance,btc,2024-04-09 14:41:00+00,2024-04-09 07:45:00+00,2024-04-09 14:41:00+00,70519.7,71048.3,69122.0,69215.0,135497.525,0.018501,9378461192.88,bearish,416,417,-0.018501,0.027316,0.048279,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.1030126336214447,0.1655551715269186,0.4227405247813411,0.9854509393883027,0.0281998500470229,-0.0326241304595069,0.0960932944606414,0.0121610987503743,0.0119841662860954,0.11,0.0947800033694779,0.0151838271011347,0.0029359736305505,0.9848161728988652,4.290938687377928e-06,0.1629695090936506,0.2965663423333922,0.0006364291986573,2026-04-24 09:29:09.321122+00
344,binance,btc,2024-04-10 12:36:00+00,2024-04-09 14:42:00+00,2024-04-10 12:36:00+00,69214.2,69650.0,68019.4,68056.3,244442.572,0.016729,16635857012.8,bearish,1314,1315,-0.016729,0.023559,0.02263,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0697674418581395,0.0652640519154206,0.4476744186046512,1.0886883435434835,0.0900181760292932,-0.100291119611498,0.1005813953488372,0.0115370312704231,0.0125602315720751,0.12,-0.0146979969674698,0.0092514567104465,0.0048384037985053,0.9907485432895534,5.845052594230671e-06,0.180697662722502,0.2712337396468633,0.0008667359083236,2026-04-24 09:29:09.321122+00
345,binance,btc,2024-04-10 16:36:00+00,2024-04-10 12:37:00+00,2024-04-10 16:36:00+00,68056.3,69248.0,67546.2,69245.8,106477.262,0.017478,7373103189.0,bullish,239,240,0.017478,0.025006,0.998707,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0985507246343961,0.0515644311804011,0.4260869565217391,0.9735088373025248,0.0120583388005139,-0.0136996207350194,0.096695652173913,0.0122399318405167,0.0119156819120744,0.13,0.0867718027292771,0.0086442606829447,0.0051796630148581,0.9913557393170552,3.958235296412251e-06,0.1652648407544127,0.2930876893703107,0.0005871116275435,2026-04-24 09:29:09.321122+00
346,binance,btc,2024-04-10 22:04:00+00,2024-04-10 16:37:00+00,2024-04-10 22:04:00+00,69245.8,70500.0,69066.8,70436.5,81415.452,0.017195,5734619484.8,bullish,327,328,0.017195,0.020697,0.955694,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0578034682061657,0.1092502608227801,0.4566473988439306,0.882975507212451,0.0533196404189154,0.057685829642379,0.1021965317919075,0.0128024030499525,0.0113042084148676,0.14,0.1780946224563494,0.011501056240999,0.0038868906166583,0.988498943759001,4.865180880307512e-06,0.187435119799029,0.2624570267692109,0.000721539382008,2026-04-24 09:29:09.321122+00
347,binance,btc,2024-04-11 22:05:00+00,2024-04-10 22:05:00+00,2024-04-11 22:05:00+00,70436.4,71412.2,69592.6,70106.4,278788.336,0.004685,19544846598.95,bearish,1440,1441,-0.004685,0.025833,0.28237,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.109510086451681,0.1316409442180587,0.4178674351585014,0.8914061801637281,0.019755521085733,0.0223906833952785,0.0952161383285302,0.0121454259484009,0.0108265078402661,0.15,0.0602851602107145,0.0128459784155414,0.0034766453707609,0.9871540215844586,4.113540321618523e-06,0.1596730407450547,0.3016744007976423,0.0006101335353686,2026-04-24 09:29:09.321122+00
348,binance,btc,2024-04-12 04:50:00+00,2024-04-11 22:06:00+00,2024-04-12 04:50:00+00,70106.5,71288.0,69800.0,71286.2,42536.393,0.016827,3032257818.68,bullish,404,405,0.016827,0.021225,0.99879,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0651340996146871,0.2182229961947427,0.4511494252873563,0.8104410772790815,0.0800296396738448,0.0865820519766839,0.1012068965517241,0.0126732558000542,0.0102709271642734,0.16,0.154256644189643,0.0196682568504901,0.0022577753499156,0.9803317431495098,5.560306296322347e-06,0.183284252260616,0.2678129693339497,0.0008245467730968,2026-04-24 09:29:09.321122+00
