datetime,open,high,low,close,volume
2024-11-28 00:00:00+00:00,95905.2,96627.6,94700.1,95509.9,79784.109
2024-11-28 12:00:00+00:00,95509.9,96284.0,94768.0,95694.4,74222.917
2024-11-29 00:00:00+00:00,95694.4,97437.1,95404.5,97302.2,74384.052
2024-11-29 12:00:00+00:00,97302.2,98713.3,96822.0,97516.3,116136.897
2024-11-30 00:00:00+00:00,97516.2,97522.1,96150.0,96321.3,60348.854
2024-11-30 12:00:00+00:00,96321.3,97128.4,96300.0,96475.1,32725.364
2024-12-01 00:00:00+00:00,96475.2,97250.0,95736.5,97163.7,56819.069
2024-12-01 12:00:00+00:00,97163.7,97933.0,96705.3,97265.1,56403.921
2024-12-02 00:00:00+00:00,97265.0,98266.0,94887.0,95191.3,112679.479
2024-12-02 12:00:00+00:00,95191.4,97435.0,94400.0,95890.5,144934.432
2024-12-03 00:00:00+00:00,95890.6,96375.0,94661.3,95045.8,61762.438
2024-12-03 12:00:00+00:00,95045.9,96315.5,93605.0,95913.3,144839.542
2024-12-04 00:00:00+00:00,95913.3,97041.1,95271.6,96270.0,67154.098
2024-12-04 12:00:00+00:00,96270.1,99099.9,94650.8,98669.8,208795.107
2024-12-05 00:00:00+00:00,98669.8,104630.4,97970.5,102668.2,256230.762
2024-12-05 12:00:00+00:00,102668.2,103661.7,90200.0,97001.5,324046.629
2024-12-06 00:00:00+00:00,97001.6,98858.6,96429.5,98127.4,112459.866
2024-12-06 12:00:00+00:00,98127.4,101988.8,97550.0,99802.5,169909.742
2024-12-07 00:00:00+00:00,99802.5,100499.0,98876.9,99660.4,52701.135
2024-12-07 12:00:00+00:00,99660.3,100497.5,99101.7,99899.2,43157.523
2024-12-08 00:00:00+00:00,99899.2,100415.0,98709.4,99755.3,46164.287
2024-12-08 12:00:00+00:00,99755.2,101457.9,99409.3,101200.0,63591.389
2024-12-09 00:00:00+00:00,101200.1,101300.0,98112.0,98157.4,108381.228
2024-12-09 12:00:00+00:00,98157.5,100481.3,94039.7,97349.1,218592.362
2024-12-10 00:00:00+00:00,97349.1,98197.8,95591.9,97745.8,95614.94
2024-12-10 12:00:00+00:00,97745.7,98320.6,94265.5,96602.4,195875.804
2024-12-11 00:00:00+00:00,96602.3,98499.9,95650.0,98289.7,77013.759
2024-12-11 12:00:00+00:00,98289.7,101880.0,98047.5,101115.3,144793.946
2024-12-12 00:00:00+00:00,101115.3,101812.3,100150.0,100339.8,65696.655
2024-12-12 12:00:00+00:00,100339.8,102538.4,99280.2,99982.4,149522.42
2024-12-13 00:00:00+00:00,99982.3,100770.0,99149.6,100331.3,54796.871
2024-12-13 12:00:00+00:00,100331.3,101869.5,99653.6,101371.9,97640.447
2024-12-14 00:00:00+00:00,101371.9,102638.0,101106.1,101562.7,52674.582
2024-12-14 12:00:00+00:00,101562.6,101729.2,100559.8,101381.0,55005.967
2024-12-15 00:00:00+00:00,101381.0,102900.0,101200.1,102623.1,58540.578
2024-12-15 12:00:00+00:00,102623.0,105374.6,102438.0,104460.4,99193.338
2024-12-16 00:00:00+00:00,104460.5,106665.8,103585.2,103717.8,105072.196
2024-12-16 12:00:00+00:00,103717.9,107777.0,103264.6,106023.2,169323.56
2024-12-17 00:00:00+00:00,106023.2,107493.9,105623.0,106777.2,59480.15
2024-12-17 12:00:00+00:00,106777.1,108366.8,105252.0,106074.6,138293.762
2024-12-18 00:00:00+00:00,106074.6,106484.6,103065.6,104978.6,105116.269
2024-12-18 12:00:00+00:00,104978.6,105343.8,99951.1,100181.1,223465.666
2024-12-19 00:00:00+00:00,100181.2,102600.0,98744.0,102419.9,111255.68
2024-12-19 12:00:00+00:00,102420.0,102756.7,95681.2,97434.4,261712.783
2024-12-20 00:00:00+00:00,97434.3,98243.0,92613.7,92715.1,195642.958
2024-12-20 12:00:00+00:00,92715.1,97777.0,92272.6,97764.4,200545.837
2024-12-21 00:00:00+00:00,97764.5,99485.0,97142.0,98225.3,74970.368
2024-12-21 12:00:00+00:00,98225.4,98253.5,96375.0,97261.8,86288.112
2024-12-22 00:00:00+00:00,97261.7,97437.9,95867.3,97054.8,54514.224
2024-12-22 12:00:00+00:00,97054.7,97266.6,94200.0,95153.5,93600.511
2024-12-23 00:00:00+00:00,95153.4,96499.0,93655.3,95899.4,93999.421
2024-12-23 12:00:00+00:00,95899.4,96377.2,92464.4,94861.1,153212.434
2024-12-24 00:00:00+00:00,94861.0,94861.1,93525.6,94369.0,54607.994
2024-12-24 12:00:00+00:00,94368.3,99450.0,94039.8,98627.2,157002.638
2024-12-25 00:00:00+00:00,98626.9,99323.3,97681.3,97889.3,56943.956
2024-12-25 12:00:00+00:00,97888.4,99580.7,97570.0,99379.7,67752.936
2024-12-26 00:00:00+00:00,99379.6,99950.0,95153.0,95662.7,112303.198
2024-12-26 12:00:00+00:00,95662.6,96580.0,95200.1,95751.0,82554.453
2024-12-27 00:00:00+00:00,95750.9,97564.5,94620.0,96900.3,105267.596
2024-12-27 12:00:00+00:00,96900.3,96999.0,93440.0,94258.9,100740.647
2024-12-28 00:00:00+00:00,94258.9,94850.0,94100.0,94711.3,25725.581
2024-12-28 12:00:00+00:00,94711.3,95700.0,94320.0,95259.1,42265.768
2024-12-29 00:00:00+00:00,95259.1,95300.0,94761.0,94986.1,18652.277
2024-12-29 12:00:00+00:00,94986.2,95195.0,92961.8,93700.0,76395.657
2024-12-30 00:00:00+00:00,93699.9,94240.0,93181.8,93900.1,49762.984
2024-12-30 12:00:00+00:00,93900.1,95031.6,91510.0,92759.3,172580.609
2024-12-31 00:00:00+00:00,92759.3,94738.4,92000.0,94202.5,64547.296
