,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,vwap,bar_volatility,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
89,binance,btc,2024-02-15 13:51:00+00,2024-02-15 01:14:00+00,2024-02-15 13:51:00+00,52087.3,52549.5,51651.0,52314.6,151387.651,7893152844.85,52138.68,0.341564,757,758,0.004364,0.01725,0.738564,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
90,binance,btc,2024-02-15 23:08:00+00,2024-02-15 13:52:00+00,2024-02-15 23:08:00+00,52314.5,52859.0,51334.9,51806.2,194958.216,10155380893.75,52090.04,0.34148568,556,557,-0.009716,0.029133,0.309232,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
91,binance,btc,2024-02-16 13:49:00+00,2024-02-15 23:09:00+00,2024-02-16 13:49:00+00,51806.1,52491.2,51611.7,52211.3,141073.631,7349074013.18,52093.89,0.34229444,880,881,0.007821,0.016977,0.681751,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
92,binance,btc,2024-02-17 05:36:00+00,2024-02-16 13:50:00+00,2024-02-17 05:36:00+00,52211.3,52623.0,51623.2,51901.7,144007.201,7489855776.39,52010.29,0.34154191,946,947,-0.00593,0.019149,0.278556,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
93,binance,btc,2024-02-17 21:38:00+00,2024-02-17 05:37:00+00,2024-02-17 21:38:00+00,51901.7,52109.0,50647.5,51877.5,189292.718,9720534253.77,51351.87,0.34175497,961,962,-0.000466,0.028159,0.841601,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
94,binance,btc,2024-02-18 17:06:00+00,2024-02-17 21:39:00+00,2024-02-18 17:06:00+00,51877.5,52107.3,51178.0,51982.1,125994.864,6516459096.52,51720.04,0.34163834,1167,1168,0.002016,0.017913,0.865275,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
95,binance,btc,2024-02-19 09:25:00+00,2024-02-18 17:07:00+00,2024-02-19 09:25:00+00,51982.1,52532.9,51616.5,52257.5,122893.973,6411352096.62,52169.78,0.34216593,978,979,0.005298,0.017629,0.699476,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
96,binance,btc,2024-02-20 00:44:00+00,2024-02-19 09:26:00+00,2024-02-20 00:44:00+00,52257.6,52509.1,51503.0,51595.5,137198.827,7145086131.01,52078.33,0.34180384,918,919,-0.01267,0.019253,0.091939,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
97,binance,btc,2024-02-20 14:25:00+00,2024-02-20 00:45:00+00,2024-02-20 14:25:00+00,51595.5,53090.9,51330.5,52186.4,194596.866,10156654726.37,52193.31,0.34204069,820,821,0.011453,0.034119,0.486196,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
98,binance,btc,2024-02-21 00:40:00+00,2024-02-20 14:26:00+00,2024-02-21 00:40:00+00,52186.5,52561.8,50788.0,52289.0,189433.535,9803191134.88,51750.03,0.34181058,614,615,0.001964,0.03399,0.846206,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
99,binance,btc,2024-02-21 13:54:00+00,2024-02-21 00:41:00+00,2024-02-21 13:54:00+00,52289.0,52329.2,50528.4,51114.0,169264.09,8704811570.17,51427.4,0.34225892,793,794,-0.022471,0.034439,0.325189,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
100,binance,btc,2024-02-22 01:17:00+00,2024-02-21 13:55:00+00,2024-02-22 01:17:00+00,51114.0,51991.2,50663.0,51607.1,147550.926,7558089395.82,51223.6,0.34208064,682,683,0.009647,0.025985,0.710812,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
101,binance,btc,2024-02-22 15:34:00+00,2024-02-22 01:18:00+00,2024-02-22 15:34:00+00,51607.2,52078.0,50967.5,51630.0,145870.583,7519405141.27,51548.47,0.34206627,856,857,0.000442,0.021518,0.596578,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
102,binance,btc,2024-02-23 05:08:00+00,2024-02-22 15:35:00+00,2024-02-23 05:08:00+00,51629.9,52130.8,50989.9,51181.5,122202.411,6297376553.18,51532.34,0.34230672,813,814,-0.008685,0.022098,0.167938,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
103,binance,btc,2024-02-23 19:41:00+00,2024-02-23 05:09:00+00,2024-02-23 19:41:00+00,51181.5,51372.3,50652.9,51177.0,148497.955,7580714055.11,51049.28,0.3426119,872,873,-8.8e-05,0.014056,0.728524,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
104,binance,btc,2024-02-24 19:41:00+00,2024-02-23 19:42:00+00,2024-02-24 19:41:00+00,51177.0,51736.6,50512.7,51608.2,122049.53,6236390247.08,51097.21,0.33080142,1439,1440,0.008426,0.023915,0.895089,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
105,binance,btc,2024-02-25 19:41:00+00,2024-02-24 19:42:00+00,2024-02-25 19:41:00+00,51608.1,51949.8,51300.4,51745.4,108725.363,5613905591.54,51633.82,0.34093326,1439,1440,0.00266,0.012583,0.685248,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
106,binance,btc,2024-02-26 15:26:00+00,2024-02-25 19:42:00+00,2024-02-26 15:26:00+00,51745.4,52439.4,50922.5,52391.5,159507.929,8227749334.9,51582.07,0.3425248,1184,1185,0.012486,0.029315,0.968422,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
107,binance,btc,2024-02-26 22:51:00+00,2024-02-26 15:27:00+00,2024-02-26 22:51:00+00,52391.6,54991.8,52391.5,54765.5,253245.441,13614418641.84,53759.78,0.34333696,444,445,0.045311,0.049632,0.912972,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
108,binance,btc,2024-02-27 07:05:00+00,2024-02-26 22:52:00+00,2024-02-27 07:05:00+00,54765.6,57780.0,54475.0,56188.5,196000.435,10974935417.08,55994.44,0.34273625,493,494,0.025982,0.060348,0.518457,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
109,binance,btc,2024-02-27 15:45:00+00,2024-02-27 07:06:00+00,2024-02-27 15:45:00+00,56188.6,57494.3,55853.3,56921.5,187169.62,10637045194.61,56831.05,0.34306207,519,520,0.013044,0.029205,0.650945,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
110,binance,btc,2024-02-28 02:33:00+00,2024-02-27 15:46:00+00,2024-02-28 02:33:00+00,56921.5,57679.5,56231.0,56980.0,150051.226,8548315477.64,56969.31,0.34297246,647,648,0.001028,0.025447,0.517087,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
111,binance,btc,2024-02-28 12:27:00+00,2024-02-28 02:34:00+00,2024-02-28 12:27:00+00,56979.9,59589.0,56880.8,59272.7,251794.746,14774290531.86,58675.93,0.34278256,593,594,0.040239,0.047529,0.883207,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
112,binance,btc,2024-02-28 17:12:00+00,2024-02-28 12:28:00+00,2024-02-28 17:12:00+00,59272.6,63400.0,59266.5,63398.1,328260.462,20040801571.22,61051.52,0.3455902,284,285,0.069602,0.069737,0.99954,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
113,binance,btc,2024-02-28 18:37:00+00,2024-02-28 17:13:00+00,2024-02-28 18:37:00+00,63389.5,64300.0,59000.0,60544.2,259525.369,15947364584.48,61448.19,0.34355621,84,85,-0.044886,0.08361,0.291358,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
114,binance,btc,2024-02-28 23:20:00+00,2024-02-28 18:38:00+00,2024-02-28 23:20:00+00,60544.1,62588.0,59840.5,62135.7,140422.613,8555595537.95,60927.48,0.34766312,282,283,0.026288,0.04538,0.835378,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
115,binance,btc,2024-02-29 06:11:00+00,2024-02-28 23:21:00+00,2024-02-29 06:11:00+00,62135.8,63199.5,61105.2,63024.2,136236.428,8449322231.69,62019.55,0.3440812,410,411,0.014298,0.033705,0.916297,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
116,binance,btc,2024-02-29 13:25:00+00,2024-02-29 06:12:00+00,2024-02-29 13:25:00+00,63024.3,63762.8,62151.1,62409.7,154939.846,9743634358.35,62886.56,0.3447205,433,434,-0.009752,0.025573,0.160452,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
117,binance,btc,2024-02-29 18:36:00+00,2024-02-29 13:26:00+00,2024-02-29 18:36:00+00,62409.7,63599.9,60600.0,60867.5,198345.097,12328540869.12,62157.02,0.34577503,310,311,-0.024711,0.048068,0.08917,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
118,binance,btc,2024-03-01 00:39:00+00,2024-02-29 18:37:00+00,2024-03-01 00:39:00+00,60867.6,62345.7,60452.0,61708.2,118644.643,7280697637.8,61365.58,0.34509512,362,363,0.01381,0.031112,0.663357,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
119,binance,btc,2024-03-01 11:53:00+00,2024-03-01 00:40:00+00,2024-03-01 11:53:00+00,61708.2,62332.0,60844.8,62022.8,98903.402,6097538811.34,61651.46,0.34515574,673,674,0.005098,0.024101,0.792093,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
120,binance,btc,2024-03-01 20:30:00+00,2024-03-01 11:54:00+00,2024-03-01 20:30:00+00,62022.9,62750.0,61200.0,62591.9,138859.451,8613898723.04,62033.22,0.345096,516,517,0.009174,0.024991,0.898,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
121,binance,btc,2024-03-02 06:39:00+00,2024-03-01 20:31:00+00,2024-03-02 06:39:00+00,62591.9,63199.0,61820.0,62230.7,105730.922,6600714398.08,62429.37,0.34521676,608,609,-0.005771,0.022032,0.297825,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
122,binance,btc,2024-03-02 23:15:00+00,2024-03-02 06:40:00+00,2024-03-02 23:15:00+00,62230.7,62276.6,61605.0,61987.7,103776.226,6428656056.14,61947.29,0.3448275,995,996,-0.003905,0.010792,0.569833,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
123,binance,btc,2024-03-03 14:23:00+00,2024-03-02 23:16:00+00,2024-03-03 14:23:00+00,61987.7,62720.0,61339.5,62342.4,123709.442,7669311490.83,61994.55,0.34504937,907,908,0.005722,0.022271,0.726476,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
124,binance,btc,2024-03-04 00:54:00+00,2024-03-03 14:24:00+00,2024-03-04 00:54:00+00,62342.5,64429.3,62140.7,63344.5,138053.564,8709677378.01,63089.12,0.34670154,630,631,0.016073,0.03671,0.525998,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
125,binance,btc,2024-03-04 09:15:00+00,2024-03-04 00:55:00+00,2024-03-04 09:15:00+00,63344.4,65690.9,63153.4,65083.2,155949.537,10023762487.38,64275.68,0.34604859,500,501,0.02745,0.040059,0.760512,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
126,binance,btc,2024-03-04 16:16:00+00,2024-03-04 09:16:00+00,2024-03-04 16:16:00+00,65083.2,66880.0,64566.3,66726.8,178361.083,11718175586.65,65699.17,0.34549975,420,421,0.025254,0.03555,0.933786,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
127,binance,btc,2024-03-04 22:22:00+00,2024-03-04 16:17:00+00,2024-03-04 22:22:00+00,66726.9,67869.0,66100.0,67359.5,188562.606,12640061811.61,67033.77,0.34544017,365,366,0.00948,0.026511,0.711984,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
128,binance,btc,2024-03-05 04:55:00+00,2024-03-04 22:23:00+00,2024-03-05 04:55:00+00,67359.5,68824.7,66963.5,67484.8,156314.186,10644020943.02,68093.76,0.34702453,392,393,0.00186,0.027631,0.280088,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
129,binance,btc,2024-03-05 11:40:00+00,2024-03-05 04:56:00+00,2024-03-05 11:40:00+00,67484.8,67566.7,65021.1,66662.1,167976.984,11198568446.9,66667.28,0.34682932,404,405,-0.012191,0.037721,0.644642,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
130,binance,btc,2024-03-05 16:12:00+00,2024-03-05 11:41:00+00,2024-03-05 16:12:00+00,66662.0,69350.0,64536.6,64921.7,248358.581,16740505245.39,67404.58,0.34984661,271,272,-0.026106,0.072206,0.080006,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
131,binance,btc,2024-03-05 19:24:00+00,2024-03-05 16:13:00+00,2024-03-05 19:24:00+00,64919.4,66098.6,62539.7,62968.8,226107.289,14612500026.85,64626.4,0.3472054,191,192,-0.030046,0.05482,0.120571,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
132,binance,btc,2024-03-05 21:26:00+00,2024-03-05 19:25:00+00,2024-03-05 21:26:00+00,62968.7,63984.0,59112.0,63610.0,228282.36,14183554526.53,62131.63,0.34680489,121,122,0.010184,0.077372,0.923235,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
133,binance,btc,2024-03-06 02:31:00+00,2024-03-05 21:27:00+00,2024-03-06 02:31:00+00,63610.0,64393.9,62504.0,63196.6,114160.928,7249786215.99,63504.97,0.34679412,304,305,-0.006499,0.029711,0.366474,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
134,binance,btc,2024-03-06 08:32:00+00,2024-03-06 02:32:00+00,2024-03-06 08:32:00+00,63195.9,67722.9,62829.3,67490.9,150521.234,9864376835.54,65534.79,0.34811722,360,361,0.067963,0.077435,0.952591,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
135,binance,btc,2024-03-06 13:24:00+00,2024-03-06 08:33:00+00,2024-03-06 13:24:00+00,67491.0,67729.5,64615.5,66151.7,153092.952,10179621732.76,66493.08,0.34740284,291,292,-0.019844,0.046139,0.49332,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
136,binance,btc,2024-03-06 18:18:00+00,2024-03-06 13:25:00+00,2024-03-06 18:18:00+00,66151.7,67570.0,65330.2,67204.1,135661.352,9031680638.18,66575.19,0.34741266,293,294,0.015909,0.033859,0.836637,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
137,binance,btc,2024-03-07 02:06:00+00,2024-03-06 18:19:00+00,2024-03-07 02:06:00+00,67206.0,67425.2,65609.3,66362.6,79414.244,5286080314.23,66563.38,0.34783866,467,468,-0.012549,0.02702,0.414836,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
138,binance,btc,2024-03-07 12:19:00+00,2024-03-07 02:07:00+00,2024-03-07 12:19:00+00,66362.7,67350.0,65702.8,67046.7,102446.671,6811795342.17,66491.13,0.34804985,612,613,0.010307,0.024821,0.815869,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
139,binance,btc,2024-03-07 19:55:00+00,2024-03-07 12:20:00+00,2024-03-07 19:55:00+00,67046.7,68101.3,66588.0,67603.1,136367.091,9185087897.69,67355.6,0.34746202,455,456,0.008299,0.022571,0.670786,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
140,binance,btc,2024-03-08 09:17:00+00,2024-03-07 19:56:00+00,2024-03-08 09:17:00+00,67603.0,67974.8,66800.0,67328.4,98854.325,6651140424.01,67282.24,0.34776485,801,802,-0.004062,0.017378,0.449779,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,INSUFFICIENT_DATA,,,,,,,,,,,,,,,,,,,2026-04-24 09:31:24.260589+00
