,exchange,symbol,datetime,datetime_start,datetime_end,open,high,low,close,volume,bar_size,vwap,duration_minutes,tick_count,bar_return,price_range,close_position,regime_trend,regime_volatility,regime_momentum,regime_label,regime_confidence,trend_strength_z,vol_percentile,volatility_skew,transition_pressure,trend_acceleration,adaptive_alpha,up_vol,down_vol,regime_stability,directional_persistence,score_bull,score_bear,score_range,score_transition,score_high_vol,score_low_vol,score_accelerating,created_at
1953,binance,btc,2024-04-16 15:36:00+00,2024-04-16 14:57:00+00,2024-04-16 15:36:00+00,62281.2,62391.8,61833.0,62083.8,16440.325,1021287693.42,62120.89,39,40,-0.003169,0.008972,0.448819,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.3366680580741071,0.84,1.0668758389158834,0.0371115933085673,-0.0373266502794111,0.1712,0.0063427596409844,0.0067669371197047,0.26,-0.3384790709540032,0.0012500257872362,0.0350040643805957,0.9649959356194044,4.486460295910389e-06,0.6106392339492219,0.0497365115585567,0.00066540966818,2026-04-24 09:30:05.518293+00
1954,binance,btc,2024-04-16 16:15:00+00,2024-04-16 15:37:00+00,2024-04-16 16:15:00+00,62083.8,62104.0,61680.0,62041.5,16777.838,1037947159.05,61864.18,38,39,-0.000681,0.006829,0.852594,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.3650911496962769,0.806,1.0674769493165046,0.0268999192300435,-0.0284230916221697,0.16508,0.0060172701349508,0.0064232972736183,0.27,-0.404631163858603,0.0010846033439615,0.0401349856101074,0.9598650143898926,4.263139629104493e-06,0.569546223939229,0.0584145555423962,0.0006323086501813,2026-04-24 09:30:05.518293+00
1955,binance,btc,2024-04-16 16:58:00+00,2024-04-16 16:16:00+00,2024-04-16 16:58:00+00,62041.4,62490.4,61680.0,62428.0,16172.145,1003794317.74,62069.34,42,43,0.006231,0.013062,0.923001,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3253333333224888,-0.3206416200970198,0.744,1.0094115127241403,0.040113638581961,0.044449529599257,0.15392,0.0060368587678465,0.0060936748418951,0.28,-0.2641680474727427,0.0013541745577283,0.0323958763309327,0.9676041236690672,4.554310725062769e-06,0.4925005624493796,0.0779882351293664,0.0006754661576804,2026-04-24 09:30:05.518293+00
1956,binance,btc,2024-04-16 17:31:00+00,2024-04-16 16:59:00+00,2024-04-16 17:31:00+00,62428.0,63277.1,62428.0,62572.3,16178.525,1016574388.66,62834.8,32,33,0.002311,0.013601,0.169945,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2239999999925334,-0.2538601491619454,0.668,1.0013076867820847,0.0575886945756014,0.0667814709350744,0.14024,0.0057734176242111,0.0057809675462565,0.29,-0.1377512427254684,0.0018899734313533,0.023414672899803,0.976585327100197,4.970145228385355e-06,0.3989121211516303,0.1100725743625029,0.0007370949110408,2026-04-24 09:30:05.518293+00
1957,binance,btc,2024-04-16 18:12:00+00,2024-04-16 17:32:00+00,2024-04-16 18:12:00+00,62572.4,63015.0,62256.9,62918.6,16422.919,1028954210.98,62653.55,40,41,0.005533,0.012116,0.87284,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2133333333262222,-0.137828340110113,0.66,0.9540421179767392,0.100211463484968,0.1160318090518324,0.1388,0.0057484959615117,0.0054843073577056,0.3,-0.0239761184529215,0.0033710922150702,0.0132442597533816,0.9867557402466184,6.150674340663851e-06,0.389360766050778,0.1140523812797908,0.0009120140951434,2026-04-24 09:30:05.518293+00
1958,binance,btc,2024-04-16 19:44:00+00,2024-04-16 18:13:00+00,2024-04-16 19:44:00+00,62918.7,63080.0,62457.6,62662.2,15937.993,1000840025.92,62795.86,91,92,-0.004077,0.009892,0.328728,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0906666666636443,-0.0761497904055087,0.568,0.9829864626170438,0.050996064576377,0.0616785497046042,0.12224,0.005453502107597,0.00536071884392,0.31,-0.1215785066076294,0.004583269107631,0.0097639042618819,0.990236095738118,4.808985138067831e-06,0.2869998372477182,0.1693838969340187,0.0007132110756009,2026-04-24 09:30:05.518293+00
1959,binance,btc,2024-04-16 21:21:00+00,2024-04-16 19:45:00+00,2024-04-16 21:21:00+00,62662.2,63622.8,62519.3,63587.2,16024.933,1010393353.48,63051.33,96,97,0.014762,0.01761,0.967739,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.1267478843220697,0.866,0.7322184305871844,0.2130876295402844,0.2028976747275784,0.17588,0.0069455017070131,0.0050856244327716,0.32,-0.0094206559468664,0.0125394041069828,0.003562444804319,0.987460595893017,1.0815041434082969e-05,0.6410674063348171,0.0439398153961413,0.0016025395691968,2026-04-24 09:30:05.518293+00
1960,binance,btc,2024-04-16 22:06:00+00,2024-04-16 21:22:00+00,2024-04-16 22:06:00+00,63587.3,64356.3,63501.7,63860.0,15770.792,1007353657.47,63874.64,44,45,0.004289,0.01344,0.41926,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.3404589722525871,0.834,0.7172367683216428,0.2171878709252861,0.2137110879305173,0.17012,0.0067267143862328,0.004824646959528,0.33,0.0915214096478201,0.0356500004695644,0.0012265840133678,0.9643499995304357,1.103904875324188e-05,0.6034832498647262,0.0511737009170916,0.0016356783578464,2026-04-24 09:30:05.518293+00
1961,binance,btc,2024-04-17 00:43:00+00,2024-04-16 22:07:00+00,2024-04-17 00:43:00+00,63860.1,63875.8,63541.7,63759.0,15728.527,1002173461.33,63716.93,156,157,-0.001583,0.005232,0.650404,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.5014311280168234,0.796,0.7215127761239295,0.1554749462773013,0.1609721557642363,0.16328,0.0063815215889752,0.0046043494297075,0.34,-0.0176307313169618,0.0763613419379845,0.0005488394334471,0.9236386580620154,8.10821042574428e-06,0.5572478545985556,0.0612261628199079,0.0012019285105913,2026-04-24 09:30:05.518293+00
1962,binance,btc,2024-04-17 02:23:00+00,2024-04-17 00:44:00+00,2024-04-17 02:23:00+00,63759.0,64283.3,63575.6,63786.6,15718.969,1004993214.56,63935.06,99,100,0.000433,0.0111,0.298149,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3093333333230222,0.6381559101439709,0.732,0.7213284846440385,0.1258362118008352,0.1367247821271474,0.15176,0.0060555896837689,0.004368069402352,0.35,0.0841323418147343,0.140732367884658,0.0002771208930406,0.859267632115342,6.991426589765801e-06,0.4775151752081999,0.0824133181279127,0.0010365514076262,2026-04-24 09:30:05.518293+00
1963,binance,btc,2024-04-17 05:07:00+00,2024-04-17 02:24:00+00,2024-04-17 05:07:00+00,63786.6,64265.7,63633.0,64161.7,15874.758,1014803075.44,63925.58,163,164,0.005881,0.009919,0.835625,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3039999999898666,0.8092264068855309,0.728,0.6864605839441095,0.1576042140189582,0.17107049674156,0.15104,0.0060366385412569,0.0041439144867368,0.36,0.1757191076332609,0.2781076085480677,0.0001178320946558,0.7218923914519323,8.194993614754148e-06,0.4725276956554062,0.0839384318975581,0.0012147773795022,2026-04-24 09:30:05.518293+00
1964,binance,btc,2024-04-17 07:05:00+00,2024-04-17 05:08:00+00,2024-04-17 07:05:00+00,64160.8,64483.3,63607.4,63607.5,15664.112,1002576532.29,64004.68,117,118,-0.008624,0.013652,0.000114,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.2079999999930667,0.8552216178032603,0.656,0.8370731427961735,0.0404549041923064,0.0459952109177294,0.13808,0.0057268581604585,0.0047937992424302,0.37,0.0581471968699348,0.3265365340186255,9.362606701840804e-05,0.6734634659813744,4.562088471562962e-06,0.3846162436088178,0.1160889220689948,0.0006766189279071,2026-04-24 09:30:05.518293+00
1965,binance,btc,2024-04-17 08:20:00+00,2024-04-17 07:06:00+00,2024-04-17 08:20:00+00,63607.4,63633.0,63170.5,63427.9,15911.281,1009133630.09,63422.53,74,75,-0.002822,0.007271,0.556541,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0826666666639111,0.8611047676706705,0.562,0.8530988577065198,0.0049499455809839,0.0058831498674101,0.12116,0.0054329746871312,0.00463486458485,0.38,-0.0476675228170586,0.3330380696463886,9.091234523544188e-05,0.6669619303536114,3.820023085171411e-06,0.2809003425836162,0.173646647019005,0.0005666226164405,2026-04-24 09:30:05.518293+00
1966,binance,btc,2024-04-17 10:11:00+00,2024-04-17 08:21:00+00,2024-04-17 10:11:00+00,63427.9,63562.7,62712.6,62807.5,16923.35,1070034304.88,63228.28,110,111,-0.009781,0.013403,0.111634,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0746666666641778,0.7634152175709916,0.556,1.0447328920801933,0.0821460907103211,-0.0976895500996788,0.12008,0.0051541723444126,0.0053847334841312,0.39,-0.1429007705353528,0.2345268763824025,0.0001481590412884,0.7654731236175976,5.619458978164591e-06,0.2748805022101769,0.1779936857862464,0.0008333113590994,2026-04-24 09:30:05.518293+00
1967,binance,btc,2024-04-17 11:54:00+00,2024-04-17 10:12:00+00,2024-04-17 11:54:00+00,62807.5,63147.1,62532.7,62663.0,17734.651,1115419815.46,62894.94,102,103,-0.002301,0.009782,0.212077,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0319999999989333,0.6612386794214629,0.476,1.0552992768210423,0.0831417344904326,-0.1021765381495287,0.10568,0.0048896772184181,0.0051600729380149,0.4,-0.2286106934818175,0.155275890513662,0.0002469214349565,0.8447241094863379,5.647503464951296e-06,0.2026198464311304,0.2441611009052029,0.0008374666256371,2026-04-24 09:30:05.518293+00
1968,binance,btc,2024-04-17 12:39:00+00,2024-04-17 11:55:00+00,2024-04-17 12:39:00+00,62663.6,62810.9,62024.8,62232.8,16864.189,1053452907.89,62466.86,44,45,-0.006875,0.012545,0.264597,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0586666666647111,0.5087682295418903,0.544,1.1550782870183078,0.1298347236475302,-0.1524704498795726,0.11792,0.0046387551099713,0.005358125421831,0.41,-0.3057496241336358,0.0789893292053572,0.0005290802861257,0.9210106707946428,7.132608696292898e-06,0.2630841041665798,0.1869426139680463,0.0010574611319243,2026-04-24 09:30:05.518293+00
1969,binance,btc,2024-04-17 13:37:00+00,2024-04-17 12:40:00+00,2024-04-17 13:37:00+00,62232.7,62772.7,62030.5,62729.1,17190.86,1071478119.13,62328.36,57,58,0.007977,0.011926,0.941256,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.0639999999978666,0.469801388628725,0.452,1.0031647034963516,0.0317844324823116,-0.0389668409131652,0.10136,0.0050671280384148,0.0050831640965509,0.42,-0.1751746617202722,0.0659278293415349,0.0006428173281504,0.934072170658465,4.368537792373627e-06,0.1839217274195042,0.2669798507611424,0.0006479312396935,2026-04-24 09:30:05.518293+00
1970,binance,btc,2024-04-17 14:06:00+00,2024-04-17 13:38:00+00,2024-04-17 14:06:00+00,62729.1,62957.2,61830.0,61960.5,16308.142,1019041896.58,62486.7,28,29,-0.012253,0.017969,0.115774,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.3113696872577659,0.766,1.289986594054148,0.1576894478858808,-0.158431701370959,0.15788,0.0048070997391276,0.0062010943487544,0.43,-0.257657195548245,0.0309737519815534,0.0014183404563386,0.9690262480184464,8.198486785385492e-06,0.5199893401555818,0.070436730892817,0.0012152945614064,2026-04-24 09:30:05.518293+00
1971,binance,btc,2024-04-17 14:20:00+00,2024-04-17 14:07:00+00,2024-04-17 14:20:00+00,61960.5,62218.1,61200.1,61487.7,17639.496,1089205089.54,61748.08,13,14,-0.007631,0.01643,0.282515,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.1053720285991728,0.81,1.3950591183535532,0.2101321449074336,-0.2059976586585931,0.1658,0.0045604152345733,0.0063620489959759,0.44,-0.3318914759934205,0.0112826778045732,0.0039626958658026,0.9887173221954266,1.0656399738000346e-05,0.574442516811659,0.0573241758988687,0.0015790693998412,2026-04-24 09:30:05.518293+00
1972,binance,btc,2024-04-17 14:34:00+00,2024-04-17 14:21:00+00,2024-04-17 14:34:00+00,61487.8,61546.7,60744.3,60886.7,17007.719,1041493559.35,61236.52,13,14,-0.009776,0.01305,0.177468,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.161897367316235,0.852,1.56896025505724,0.2896047199076174,-0.2672693959154079,0.17336,0.0043263897652148,0.0067879337464045,0.45,-0.3987023283940785,0.0029900017171447,0.0149127573564602,0.9850872426435396,1.585552946844129e-05,0.6248064744684292,0.0469761456782835,0.0023476819485016,2026-04-24 09:30:05.518293+00
1973,binance,btc,2024-04-17 14:48:00+00,2024-04-17 14:35:00+00,2024-04-17 14:48:00+00,60886.7,61923.4,60663.0,61762.0,16658.229,1025019592.53,61532.33,13,14,0.014376,0.020701,0.871945,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.2207613794928871,0.82,1.055540888094968,0.0604255656423764,-0.058864012176652,0.1676,0.0061007577636859,0.0064395993734874,0.46,-0.2588320955546707,0.0022293644132606,0.0199144726867773,0.9800855273132224,5.0411455353545015e-06,0.5866175789173299,0.0546813172159407,0.0007476167570683,2026-04-24 09:30:05.518293+00
1974,binance,btc,2024-04-17 15:07:00+00,2024-04-17 14:49:00+00,2024-04-17 15:07:00+00,61762.0,61772.2,60919.0,61153.9,17048.376,1044342318.66,61257.58,18,19,-0.009846,0.013814,0.275316,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.3686792989648457,0.862,1.1859346628155896,0.1610864141932248,-0.1479179194719586,0.17516,0.0057876869958608,0.0068638187445119,0.47,-0.3329488859992036,0.0010653388072835,0.0408318687640056,0.9591681312359944,8.33892482313608e-06,0.6364525402815664,0.0447877030497867,0.0012360866956253,2026-04-24 09:30:05.518293+00
1975,binance,btc,2024-04-17 15:27:00+00,2024-04-17 15:08:00+00,2024-04-17 15:27:00+00,61153.8,61195.0,60605.1,60814.9,16493.782,1004346591.16,60892.44,19,20,-0.005542,0.009646,0.355654,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.5411566713852253,0.844,1.228388419596769,0.1839273803022938,-0.1724773724203795,0.17192,0.0054906819873173,0.006744690291748,0.48,-0.3996539973992833,0.0004500132768656,0.0916030700982769,0.908396929901723,9.347772799458795e-06,0.6153837563911821,0.0487997229988,0.001385423399467,2026-04-24 09:30:05.518293+00
1976,binance,btc,2024-04-17 15:35:00+00,2024-04-17 15:28:00+00,2024-04-17 15:35:00+00,60814.9,60829.9,60001.0,60306.6,18112.138,1092956682.42,60343.88,7,8,-0.008358,0.01363,0.368681,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.762882709914214,0.872,1.3298781099008647,0.2416935190207787,-0.2217260385289887,0.17696,0.0052089182962747,0.0069272265514657,0.49,-0.459688597659355,0.0001485539873526,0.2340492247064158,0.7659507752935842,1.2477982297716344e-05,0.6479408020806503,0.0426966442183139,0.001848496612628,2026-04-24 09:30:05.518293+00
1977,binance,btc,2024-04-17 15:45:00+00,2024-04-17 15:36:00+00,2024-04-17 15:45:00+00,60306.5,60698.0,59713.2,60379.7,18840.564,1137616048.38,60381.21,9,10,0.001214,0.01633,0.676787,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.915367637436668,0.824,1.325900050838173,0.1574186831964601,-0.152484927522454,0.16832,0.0049564399627583,0.0065717441311876,0.5,-0.3137197378934194,6.931096074640425e-05,0.3957604042009152,0.6042395957990848,8.187395082416943e-06,0.5914589784327801,0.0536566520071718,0.0012136523758148,2026-04-24 09:30:05.518293+00
1978,binance,btc,2024-04-17 16:05:00+00,2024-04-17 15:46:00+00,2024-04-17 16:05:00+00,60379.8,60701.6,59800.0,59820.1,17420.495,1050219075.75,60286.41,19,20,-0.00927,0.014932,0.022294,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.4216792967045153,-1.1251873045930745,0.866,1.4663364717959344,0.2263177599952017,-0.2098196671564062,0.17588,0.0047020918104589,0.0068948488620425,0.51,-0.3823477641040775,2.427749421524568e-05,0.6515675111053754,0.3484324888946246,1.1554648265363504e-05,0.6410674063348171,0.0439398153961413,0.0017119458816301,2026-04-24 09:30:05.518293+00
1979,binance,btc,2024-04-17 16:13:00+00,2024-04-17 16:06:00+00,2024-04-17 16:13:00+00,59820.2,61000.0,59625.0,60778.6,17279.695,1043252789.0,60374.49,7,8,0.016021,0.022986,0.838982,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.4011562468067278,-1.0961582353572588,0.838,0.97327378674718,0.030442306748992,0.0290290692358154,0.17084,0.0067206452590653,0.0065410279580023,0.52,-0.2441129876936698,2.8069717075282614e-05,0.6179346822335928,0.3820653177664072,4.339320427729561e-06,0.6082590307465143,0.0502112731902665,0.0006436005591805,2026-04-24 09:30:05.518293+00
1980,binance,btc,2024-04-17 16:38:00+00,2024-04-17 16:14:00+00,2024-04-17 16:38:00+00,60778.6,61086.2,60300.0,60368.0,16587.842,1006076222.37,60651.42,24,25,-0.006756,0.012935,0.086492,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.4260863234433019,-1.1317210257595076,0.822,1.0297073426055423,0.0363869222078741,-0.0355627904022488,0.16796,0.0063757639093976,0.0065651710151969,0.53,-0.3197016889243028,2.3497215662295692e-05,0.658946980412402,0.341053019587598,4.470233743012094e-06,0.589040434058665,0.054166700481236,0.0006630046107317,2026-04-24 09:30:05.518293+00
1981,binance,btc,2024-04-17 17:06:00+00,2024-04-17 16:39:00+00,2024-04-17 17:06:00+00,60368.0,60559.1,59859.8,60358.0,17004.488,1023817322.58,60208.65,27,28,-0.000166,0.011584,0.712427,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.4341408343314918,-1.1433986363526063,0.774,1.0297437667609404,0.0113521142539645,-0.0116776105930989,0.15932,0.0060485807331588,0.0062284884106949,0.54,-0.3877315200318726,2.2164573176814235e-05,0.6719445518735664,0.3280554481264336,3.944282985064126e-06,0.5299640517645717,0.0678622935769945,0.0005850433310726,2026-04-24 09:30:05.518293+00
1982,binance,btc,2024-04-17 17:55:00+00,2024-04-17 17:07:00+00,2024-04-17 17:55:00+00,60358.1,61199.9,60252.4,61151.8,16795.285,1019698282.55,60713.37,48,49,0.01315,0.015698,0.949235,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.9885281990848436,0.882,0.8356535571605936,0.1700364776249398,0.154870437267763,0.17876,0.0070709479940939,0.0059088629273275,0.55,-0.2489583680286853,4.8077845742683976e-05,0.4856641791109646,0.5143358208890353,8.720566709966765e-06,0.6592603884513855,0.0406990535714664,0.001292585202334,2026-04-24 09:30:05.518293+00
1983,binance,btc,2024-04-17 18:23:00+00,2024-04-17 17:56:00+00,2024-04-17 18:23:00+00,61151.8,61916.4,61100.0,61801.0,17170.557,1056844541.16,61549.81,27,28,0.010616,0.01335,0.858648,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.7320859158233255,0.91,0.748081467966644,0.2959549278423665,0.2564422832615179,0.1838,0.0074933543134733,0.0056056395696254,0.56,-0.1240625312258168,0.0001732798095256,0.207580711564498,0.7924192884355019,1.636702811018802e-05,0.6899744811276125,0.0355711892726361,0.0024232357688929,2026-04-24 09:30:05.518293+00
1984,binance,btc,2024-04-17 19:14:00+00,2024-04-17 18:24:00+00,2024-04-17 19:14:00+00,61801.0,61938.0,61010.6,61125.0,16503.328,1014314062.9,61461.18,50,51,-0.010938,0.015006,0.123356,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.6391934163655493,0.88,0.8938687360960934,0.1012238683992639,0.0928924994577762,0.1784,0.0071088200835669,0.0063543521126193,0.57,-0.2116562781032351,0.0002756874373707,0.1413608491568085,0.8586391508431915,6.181887948207733e-06,0.6570104626734988,0.041091278200465,0.0009166381948953,2026-04-24 09:30:05.518293+00
1985,binance,btc,2024-04-17 20:08:00+00,2024-04-17 19:15:00+00,2024-04-17 20:08:00+00,61124.9,61297.6,60700.0,61050.1,16435.548,1002955817.46,61023.57,53,54,-0.001224,0.009777,0.585843,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.5658338789048275,0.836,0.8957157424822052,0.0757089900535862,0.0733595374607217,0.17048,0.006744018882126,0.006040723969889,0.58,-0.2904906502929116,0.0003977975815012,0.1024006633182191,0.8975993366817809,5.4414744717466525e-06,0.6058736684317605,0.0506903249312506,0.0008069391343827,2026-04-24 09:30:05.518293+00
1986,binance,btc,2024-04-17 21:21:00+00,2024-04-17 20:09:00+00,2024-04-17 21:21:00+00,61050.0,61645.1,60741.3,61638.7,16412.32,1004695015.95,61215.9,72,73,0.009643,0.014804,0.992919,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.3851491115290234,0.878,0.8093145284176848,0.1949733182540549,0.180684767375804,0.17804,0.0070809724232185,0.0057307339383671,0.59,-0.1614415852636204,0.0009812068678043,0.0441818145975237,0.9558181854024762,9.878565121749478e-06,0.6547534606063192,0.0414871193016958,0.0014639771689263,2026-04-24 09:30:05.518293+00
1987,binance,btc,2024-04-17 23:45:00+00,2024-04-17 21:22:00+00,2024-04-17 23:45:00+00,61638.7,61743.7,61000.0,61309.9,16312.777,1001142739.51,61371.69,143,144,-0.005334,0.012065,0.4167,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.2899021708447389,0.826,0.8475755422264669,0.0973893540164645,0.0952469406842845,0.16868,0.0067176002718636,0.005693673777643,0.6,-0.2452974267372584,0.0015787989160271,0.0279093000127656,0.9720906999872344,6.064494934728392e-06,0.5938731029341426,0.0531511363980637,0.0008992469371315,2026-04-24 09:30:05.518293+00
1988,binance,btc,2024-04-18 01:27:00+00,2024-04-17 23:46:00+00,2024-04-18 01:27:00+00,61310.0,61650.0,60900.0,61616.1,16437.895,1007233575.51,61275.09,101,102,0.004993,0.012233,0.9548,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,-0.1446778718636228,0.81,0.8228073596580141,0.1451169485508348,0.1452242989811161,0.1658,0.0065647117417161,0.0054014932173981,0.61,-0.1207676840635325,0.0032579645733163,0.0136993797237434,0.9863006202762564,7.698978068774024e-06,0.574442516811659,0.0573241758988687,0.0011413343217115,2026-04-24 09:30:05.518293+00
1989,binance,btc,2024-04-18 03:13:00+00,2024-04-18 01:28:00+00,2024-04-18 03:13:00+00,61616.1,62136.0,61379.1,62021.2,16204.145,1000252500.35,61728.19,105,106,0.006575,0.012284,0.848329,RANGE,NORMAL_VOL,STABLE,RANGE_NORMAL_VOL_STABLE,0.3333333333222222,0.0596038730411513,0.808,0.7807220352770468,0.2041038947985433,0.2042817449047741,0.16544,0.0065635477036179,0.0051243063998787,0.62,-0.0086909156571793,0.0089956246988951,0.0049765998134063,0.9910043753011047,1.0339998168011493e-05,0.5719961329315186,0.057866955276361,0.0015322562488915,2026-04-24 09:30:05.518293+00
